ts,device_id,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3
2025-11-21 07:40:49+00:00,esp32-01,28.1,67.13,157.0,632.0,0.0
2025-11-21 07:41:49+00:00,esp32-01,28.1,67.12,162.0,641.0,0.0
2025-11-21 07:42:55+00:00,esp32-01,28.1,67.13,168.0,649.0,0.0
2025-11-21 07:43:48+00:00,esp32-01,28.1,67.02,171.0,654.0,0.0
2025-11-21 07:44:46+00:00,esp32-01,28.1,67.08,167.0,648.0,0.0
2025-11-21 07:46:09+00:00,esp32-01,28.1,66.58,161.0,639.0,0.0
2025-11-21 07:46:43+00:00,esp32-01,28.1,67.08,163.0,642.0,0.0
2025-11-21 07:47:51+00:00,esp32-01,28.1,66.88,163.0,643.0,0.0
2025-11-21 07:48:43+00:00,esp32-01,28.1,66.13,154.0,632.0,0.0
2025-11-21 07:50:51+00:00,esp32-01,28.11,66.88,158.0,637.0,0.0
2025-11-21 07:51:58+00:00,esp32-01,28.11,66.59,151.0,628.0,0.0
2025-11-21 07:53:16+00:00,esp32-01,28.11,66.45,149.0,625.0,0.0
2025-11-21 07:53:52+00:00,esp32-01,28.11,66.25,150.0,626.0,0.0
2025-11-21 07:55:00+00:00,esp32-01,28.11,66.43,150.0,626.0,0.0
2025-11-21 07:55:52+00:00,esp32-01,28.12,66.25,157.0,636.0,0.0
2025-11-21 07:57:05+00:00,esp32-01,28.12,65.77,157.0,635.0,0.0
2025-11-21 07:57:58+00:00,esp32-01,28.13,65.82,159.0,638.0,0.0
2025-11-21 07:59:01+00:00,esp32-01,28.14,65.55,165.0,646.0,0.0
2025-11-21 07:59:52+00:00,esp32-01,28.14,65.52,256.0,680.0,0.0
2025-11-21 08:00:57+00:00,esp32-01,28.14,65.78,381.0,727.0,0.0
2025-11-21 08:01:52+00:00,esp32-01,28.15,65.06,382.0,728.0,0.0
2025-11-21 08:02:52+00:00,esp32-01,28.15,65.76,487.0,770.0,0.0
2025-11-21 08:03:59+00:00,esp32-01,28.16,65.53,483.0,765.0,0.0
2025-11-21 08:04:52+00:00,esp32-01,28.17,65.84,483.0,764.0,0.0
2025-11-21 08:05:55+00:00,esp32-01,28.17,65.63,482.0,763.0,0.0
2025-11-21 08:06:57+00:00,esp32-01,28.17,66.17,593.0,808.0,0.0
2025-11-21 08:07:52+00:00,esp32-01,28.17,65.74,594.0,810.0,0.0
2025-11-21 08:08:52+00:00,esp32-01,28.18,66.05,588.0,802.0,0.0
2025-11-21 08:09:54+00:00,esp32-01,28.18,65.92,494.0,764.0,0.0
2025-11-21 08:10:53+00:00,esp32-01,28.18,66.34,381.0,732.0,0.0
2025-11-21 08:12:02+00:00,esp32-01,28.19,65.98,394.0,748.0,0.0
2025-11-21 08:12:57+00:00,esp32-01,28.18,66.07,289.0,706.0,0.0
2025-11-21 08:14:13+00:00,esp32-01,28.18,66.09,293.0,712.0,0.0
2025-11-21 08:14:53+00:00,esp32-01,28.18,66.03,308.0,731.0,0.0
2025-11-21 08:15:58+00:00,esp32-01,28.18,65.49,311.0,734.0,0.0
2025-11-21 08:17:04+00:00,esp32-01,28.18,65.63,205.0,696.0,0.0
2025-11-21 08:18:00+00:00,esp32-01,28.18,65.56,200.0,689.0,0.0
2025-11-21 08:19:16+00:00,esp32-01,28.17,65.49,195.0,681.0,0.0
2025-11-21 08:19:52+00:00,esp32-01,28.18,65.2,201.0,689.0,0.0
2025-11-21 08:20:56+00:00,esp32-01,28.18,65.32,191.0,677.0,0.0
2025-11-21 08:21:56+00:00,esp32-01,28.18,65.49,176.0,658.0,0.0
2025-11-21 08:22:52+00:00,esp32-01,28.18,65.33,175.0,656.0,0.0
2025-11-21 08:23:55+00:00,esp32-01,28.18,64.29,164.0,639.0,0.0
2025-11-21 08:24:52+00:00,esp32-01,28.18,64.43,141.0,608.0,0.0
2025-11-21 08:25:57+00:00,esp32-01,28.17,64.71,138.0,604.0,0.0
2025-11-21 08:26:52+00:00,esp32-01,28.17,64.75,131.0,594.0,0.0
2025-11-21 08:28:00+00:00,esp32-01,28.17,64.98,137.0,602.0,0.0
2025-11-21 08:28:52+00:00,esp32-01,28.16,64.18,133.0,595.0,0.0
2025-11-21 08:29:59+00:00,esp32-01,28.15,64.34,124.0,583.0,0.0
2025-11-21 08:30:52+00:00,esp32-01,28.14,64.61,114.0,568.0,0.0
2025-11-21 08:31:57+00:00,esp32-01,28.12,64.77,113.0,567.0,0.0
2025-11-21 08:32:56+00:00,esp32-01,28.11,65.29,114.0,567.0,0.0
2025-11-21 08:34:16+00:00,esp32-01,28.09,64.42,115.0,569.0,0.0
2025-11-21 08:34:57+00:00,esp32-01,28.08,64.62,121.0,579.0,0.0
2025-11-21 08:35:57+00:00,esp32-01,28.06,64.83,114.0,570.0,0.0
2025-11-21 08:36:55+00:00,esp32-01,28.05,64.9,118.0,575.0,0.0
2025-11-21 08:37:52+00:00,esp32-01,28.04,64.81,106.0,557.0,0.0
2025-11-21 08:38:57+00:00,esp32-01,28.02,64.78,106.0,557.0,0.0
2025-11-21 08:39:56+00:00,esp32-01,28.01,64.89,101.0,549.0,0.0
2025-11-21 08:40:52+00:00,esp32-01,28.0,64.56,106.0,557.0,0.0
2025-11-21 08:41:58+00:00,esp32-01,28.0,64.61,105.0,556.0,0.0
2025-11-21 08:42:56+00:00,esp32-01,27.99,65.03,108.0,560.0,0.0
2025-11-21 08:43:54+00:00,esp32-01,27.99,64.82,112.0,568.0,0.0
2025-11-21 08:44:56+00:00,esp32-01,27.99,65.05,112.0,567.0,0.0
2025-11-21 08:45:53+00:00,esp32-01,27.98,64.52,108.0,561.0,0.0
2025-11-21 08:46:52+00:00,esp32-01,27.98,64.64,105.0,557.0,0.0
2025-11-21 08:47:54+00:00,esp32-01,27.98,64.35,107.0,560.0,0.0
2025-11-21 08:48:56+00:00,esp32-01,27.98,64.62,107.0,560.0,0.0
2025-11-21 08:49:59+00:00,esp32-01,27.99,64.68,107.0,560.0,0.0
2025-11-21 08:50:53+00:00,esp32-01,27.99,64.42,104.0,554.0,0.0
2025-11-21 08:52:23+00:00,esp32-01,28.0,64.97,102.0,551.0,0.0
2025-11-21 08:52:54+00:00,esp32-01,28.0,64.97,95.0,540.0,0.0
2025-11-21 08:53:57+00:00,esp32-01,28.0,64.55,90.0,531.0,0.0
2025-11-21 08:54:54+00:00,esp32-01,28.0,64.65,85.0,524.0,0.0
2025-11-21 08:55:57+00:00,esp32-01,28.01,64.55,86.0,525.0,0.0
2025-11-21 08:56:57+00:00,esp32-01,28.0,64.76,86.0,526.0,0.0
2025-11-21 08:57:52+00:00,esp32-01,28.0,64.68,88.0,529.0,0.0
2025-11-21 08:58:58+00:00,esp32-01,28.0,64.13,90.0,532.0,0.0
2025-11-21 08:59:56+00:00,esp32-01,28.0,64.69,93.0,537.0,0.0
2025-11-21 09:01:00+00:00,esp32-01,28.0,65.04,98.0,545.0,0.0
2025-11-21 09:01:52+00:00,esp32-01,28.0,64.48,104.0,555.0,0.0
2025-11-21 09:03:24+00:00,esp32-01,28.0,64.45,110.0,564.0,0.0
2025-11-21 09:03:53+00:00,esp32-01,28.0,64.36,115.0,572.0,0.0
2025-11-21 09:05:16+00:00,esp32-01,28.0,64.45,119.0,580.0,0.0
2025-11-21 09:05:58+00:00,esp32-01,27.99,64.07,122.0,584.0,0.0
2025-11-21 09:06:54+00:00,esp32-01,27.99,64.84,125.0,588.0,0.0
2025-11-21 09:07:54+00:00,esp32-01,27.99,64.37,128.0,594.0,0.0
2025-11-21 09:09:01+00:00,esp32-01,27.99,64.9,132.0,599.0,0.0
2025-11-21 09:09:53+00:00,esp32-01,27.99,64.28,131.0,598.0,0.0
2025-11-21 09:10:54+00:00,esp32-01,27.98,64.43,131.0,598.0,0.0
2025-11-21 09:11:53+00:00,esp32-01,27.98,64.42,131.0,599.0,0.0
2025-11-21 09:13:04+00:00,esp32-01,27.98,64.62,135.0,604.0,0.0
2025-11-21 09:13:54+00:00,esp32-01,27.97,64.68,138.0,608.0,0.0
2025-11-21 09:15:00+00:00,esp32-01,27.97,64.4,140.0,611.0,0.0
2025-11-21 09:15:52+00:00,esp32-01,27.97,64.53,146.0,620.0,0.0
2025-11-21 09:17:28+00:00,esp32-01,27.96,64.47,146.0,619.0,0.0
2025-11-21 09:17:52+00:00,esp32-01,27.96,64.22,145.0,619.0,0.0
2025-11-21 09:20:17+00:00,esp32-01,27.97,64.93,153.0,631.0,0.0
2025-11-21 09:21:00+00:00,esp32-01,27.97,63.95,154.0,633.0,0.0
2025-11-21 09:22:01+00:00,esp32-01,27.96,64.15,153.0,631.0,0.0
2025-11-21 09:22:52+00:00,esp32-01,27.97,64.38,153.0,631.0,0.0
2025-11-21 09:24:00+00:00,esp32-01,27.97,64.36,155.0,633.0,0.0
2025-11-21 09:24:54+00:00,esp32-01,27.97,64.22,156.0,635.0,0.0
2025-11-21 09:26:31+00:00,esp32-01,27.97,64.2,152.0,629.0,0.0
2025-11-21 09:26:52+00:00,esp32-01,27.96,64.13,151.0,628.0,0.0
2025-11-21 09:28:57+00:00,esp32-01,27.94,63.73,144.0,617.0,0.0
2025-11-21 09:29:54+00:00,esp32-01,27.92,63.65,140.0,612.0,0.0
2025-11-21 09:30:53+00:00,esp32-01,27.91,63.82,137.0,607.0,0.0
2025-11-21 09:33:11+00:00,esp32-01,27.9,63.31,134.0,602.0,0.0
2025-11-21 09:34:17+00:00,esp32-01,27.88,63.55,126.0,590.0,0.0
2025-11-21 09:35:12+00:00,esp32-01,27.86,63.69,125.0,589.0,0.0
2025-11-21 09:36:20+00:00,esp32-01,27.86,63.54,123.0,587.0,0.0
2025-11-21 09:37:14+00:00,esp32-01,27.85,63.64,128.0,593.0,0.0
2025-11-21 09:38:33+00:00,esp32-01,27.85,63.69,134.0,602.0,0.0
2025-11-21 09:39:12+00:00,esp32-01,27.84,63.56,141.0,613.0,0.0
2025-11-21 09:40:19+00:00,esp32-01,27.84,64.07,146.0,619.0,0.0
2025-11-21 09:41:12+00:00,esp32-01,27.84,63.96,152.0,629.0,0.0
2025-11-21 09:42:19+00:00,esp32-01,27.83,63.82,158.0,637.0,0.0
2025-11-21 09:43:12+00:00,esp32-01,27.83,63.68,165.0,646.0,0.0
2025-11-21 09:44:14+00:00,esp32-01,27.82,63.63,167.0,650.0,0.0
2025-11-21 09:45:12+00:00,esp32-01,27.81,63.9,173.0,657.0,0.0
2025-11-21 09:46:25+00:00,esp32-01,27.8,63.89,190.0,679.0,0.0
2025-11-21 09:47:16+00:00,esp32-01,27.79,63.81,195.0,685.0,0.0
2025-11-21 09:48:13+00:00,esp32-01,27.78,63.64,198.0,689.0,0.0
2025-11-21 09:49:14+00:00,esp32-01,27.76,63.86,206.0,698.0,0.0
2025-11-21 09:50:14+00:00,esp32-01,27.75,63.81,206.0,698.0,0.0
2025-11-21 09:51:12+00:00,esp32-01,27.74,63.83,212.0,704.0,0.0
2025-11-21 09:52:13+00:00,esp32-01,27.73,63.35,208.0,699.0,0.0
2025-11-21 09:53:14+00:00,esp32-01,27.71,63.28,202.0,691.0,0.0
2025-11-21 09:54:21+00:00,esp32-01,27.71,63.12,200.0,688.0,0.0
2025-11-21 09:55:17+00:00,esp32-01,27.7,63.35,192.0,677.0,0.0
2025-11-21 09:56:20+00:00,esp32-01,27.69,63.42,175.0,657.0,0.0
2025-11-21 09:57:14+00:00,esp32-01,27.68,63.53,168.0,648.0,0.0
2025-11-21 09:58:14+00:00,esp32-01,27.67,63.42,160.0,638.0,0.0
2025-11-21 09:59:16+00:00,esp32-01,27.67,63.34,149.0,624.0,0.0
2025-11-21 10:00:16+00:00,esp32-01,27.66,63.33,145.0,617.0,0.0
2025-11-21 10:01:12+00:00,esp32-01,27.65,63.32,132.0,600.0,0.0
2025-11-21 10:02:20+00:00,esp32-01,27.64,63.75,131.0,599.0,0.0
2025-11-21 10:03:14+00:00,esp32-01,27.63,63.69,129.0,595.0,0.0
2025-11-21 10:04:22+00:00,esp32-01,27.63,63.66,128.0,594.0,0.0
2025-11-21 10:05:19+00:00,esp32-01,27.62,63.51,126.0,591.0,0.0
2025-11-21 10:06:16+00:00,esp32-01,27.61,64.12,128.0,593.0,0.0
2025-11-21 10:07:26+00:00,esp32-01,27.61,63.66,122.0,585.0,0.0
2025-11-21 10:08:12+00:00,esp32-01,27.6,63.67,121.0,583.0,0.0
2025-11-21 10:09:18+00:00,esp32-01,27.59,63.63,119.0,579.0,0.0
2025-11-21 10:10:13+00:00,esp32-01,27.58,63.44,116.0,575.0,0.0
2025-11-21 10:11:14+00:00,esp32-01,27.57,63.43,117.0,576.0,0.0
2025-11-21 10:12:17+00:00,esp32-01,27.56,63.35,114.0,572.0,0.0
2025-11-21 10:13:56+00:00,esp32-01,27.54,63.17,118.0,578.0,0.0
2025-11-21 10:14:11+00:00,esp32-01,27.52,63.25,120.0,582.0,0.0
2025-11-21 10:16:33+00:00,esp32-01,27.48,63.12,121.0,583.0,0.0
2025-11-21 10:17:12+00:00,esp32-01,27.46,62.94,124.0,587.0,0.0
2025-11-21 10:18:15+00:00,esp32-01,27.43,62.65,121.0,582.0,0.0
2025-11-21 10:19:23+00:00,esp32-01,27.41,62.82,121.0,582.0,0.0
2025-11-21 10:20:16+00:00,esp32-01,27.39,62.93,144.0,608.0,0.0
2025-11-21 10:21:15+00:00,esp32-01,27.37,62.97,152.0,619.0,0.0
2025-11-21 10:22:16+00:00,esp32-01,27.35,63.27,171.0,643.0,0.0
2025-11-21 10:23:16+00:00,esp32-01,27.34,63.26,181.0,655.0,0.0
2025-11-21 10:24:14+00:00,esp32-01,27.33,63.39,191.0,669.0,0.0
2025-11-21 10:25:22+00:00,esp32-01,27.32,63.17,189.0,665.0,0.0
2025-11-21 10:26:17+00:00,esp32-01,27.3,63.5,214.0,691.0,0.0
2025-11-21 10:27:13+00:00,esp32-01,27.29,63.54,231.0,710.0,0.0
2025-11-21 10:28:14+00:00,esp32-01,27.29,63.81,243.0,728.0,0.0
2025-11-21 10:29:17+00:00,esp32-01,27.28,63.53,263.0,751.0,0.0
2025-11-21 10:30:12+00:00,esp32-01,27.27,63.62,256.0,748.0,0.0
2025-11-21 10:31:18+00:00,esp32-01,27.27,63.19,251.0,740.0,0.0
2025-11-21 10:32:14+00:00,esp32-01,27.26,63.17,235.0,720.0,0.0
2025-11-21 10:34:02+00:00,esp32-01,27.25,63.55,233.0,719.0,0.0
2025-11-21 10:34:12+00:00,esp32-01,27.25,64.17,241.0,725.0,0.0
2025-11-21 10:35:18+00:00,esp32-01,27.24,63.75,251.0,739.0,0.0
2025-11-21 10:36:17+00:00,esp32-01,27.23,63.43,236.0,729.0,0.0
2025-11-21 10:37:17+00:00,esp32-01,27.23,63.31,227.0,718.0,0.0
2025-11-21 10:38:58+00:00,esp32-01,27.22,63.06,220.0,709.0,0.0
2025-11-21 10:39:12+00:00,esp32-01,27.21,63.51,202.0,689.0,0.0
2025-11-21 10:41:15+00:00,esp32-01,27.2,63.72,191.0,676.0,0.0
2025-11-21 10:42:16+00:00,esp32-01,27.18,63.59,196.0,683.0,0.0
2025-11-21 10:43:16+00:00,esp32-01,27.17,63.55,187.0,672.0,0.0
2025-11-21 10:44:26+00:00,esp32-01,27.16,63.01,165.0,644.0,0.0
2025-11-21 10:45:20+00:00,esp32-01,27.15,63.24,156.0,632.0,0.0
2025-11-21 10:46:21+00:00,esp32-01,27.14,63.2,144.0,616.0,0.0
2025-11-21 10:47:25+00:00,esp32-01,27.13,63.11,133.0,601.0,0.0
2025-11-21 10:48:20+00:00,esp32-01,27.12,62.66,126.0,589.0,0.0
2025-11-21 10:50:06+00:00,esp32-01,27.12,63.49,124.0,585.0,0.0
2025-11-21 10:50:15+00:00,esp32-01,27.11,62.64,114.0,570.0,0.0
2025-11-21 10:52:01+00:00,esp32-01,27.11,62.79,109.0,563.0,0.0
2025-11-21 10:52:15+00:00,esp32-01,27.1,63.06,103.0,553.0,0.0
2025-11-21 10:53:22+00:00,esp32-01,27.09,62.91,97.0,544.0,0.0
2025-11-21 10:54:19+00:00,esp32-01,27.09,63.09,100.0,548.0,0.0
2025-11-21 10:56:17+00:00,esp32-01,27.09,63.48,103.0,552.0,0.0
2025-11-21 10:57:21+00:00,esp32-01,27.07,63.34,121.0,579.0,0.0
2025-11-21 10:58:22+00:00,esp32-01,27.06,62.98,127.0,589.0,0.0
2025-11-21 10:59:39+00:00,esp32-01,27.06,63.5,131.0,596.0,0.0
2025-11-21 11:00:18+00:00,esp32-01,27.05,63.12,139.0,608.0,0.0
2025-11-21 11:01:22+00:00,esp32-01,27.04,63.24,145.0,617.0,0.0
2025-11-21 11:02:18+00:00,esp32-01,27.04,63.37,152.0,628.0,0.0
2025-11-21 11:03:25+00:00,esp32-01,27.03,63.51,165.0,646.0,0.0
2025-11-21 11:04:23+00:00,esp32-01,27.02,63.56,173.0,658.0,0.0
2025-11-21 11:05:23+00:00,esp32-01,27.02,63.36,178.0,664.0,0.0
2025-11-21 11:06:23+00:00,esp32-01,27.01,63.45,180.0,667.0,0.0
2025-11-21 11:07:41+00:00,esp32-01,27.01,63.32,181.0,667.0,0.0
2025-11-21 11:08:19+00:00,esp32-01,27.0,63.73,190.0,679.0,0.0
2025-11-21 11:09:22+00:00,esp32-01,27.0,63.6,196.0,687.0,0.0
2025-11-21 11:10:19+00:00,esp32-01,27.0,63.58,202.0,695.0,0.0
2025-11-21 11:11:19+00:00,esp32-01,26.99,63.69,209.0,703.0,0.0
2025-11-21 11:12:20+00:00,esp32-01,26.99,63.93,220.0,717.0,0.0
2025-11-21 11:13:25+00:00,esp32-01,26.99,63.94,226.0,724.0,0.0
2025-11-21 11:14:18+00:00,esp32-01,26.98,63.86,232.0,730.0,0.0
2025-11-21 11:15:47+00:00,esp32-01,26.98,63.78,237.0,735.0,0.0
2025-11-21 11:16:18+00:00,esp32-01,26.97,63.95,241.0,741.0,0.0
2025-11-21 11:17:31+00:00,esp32-01,26.97,64.02,247.0,747.0,0.0
2025-11-21 11:18:18+00:00,esp32-01,26.96,64.18,251.0,752.0,0.0
2025-11-21 11:19:24+00:00,esp32-01,26.95,63.98,251.0,752.0,0.0
2025-11-21 11:20:21+00:00,esp32-01,26.95,64.12,255.0,756.0,0.0
2025-11-21 11:21:26+00:00,esp32-01,26.94,64.22,257.0,758.0,0.0
2025-11-21 11:22:18+00:00,esp32-01,26.93,64.23,250.0,751.0,0.0
2025-11-21 11:23:22+00:00,esp32-01,26.92,64.17,245.0,746.0,0.0
2025-11-21 11:24:19+00:00,esp32-01,26.92,64.35,241.0,741.0,0.0
2025-11-21 11:25:43+00:00,esp32-01,26.91,64.3,349.0,773.0,0.0
2025-11-21 11:26:23+00:00,esp32-01,26.9,64.46,345.0,768.0,0.0
2025-11-21 11:28:28+00:00,esp32-01,26.9,64.84,340.0,763.0,0.0
2025-11-21 11:29:32+00:00,esp32-01,26.89,64.74,335.0,757.0,0.0
2025-11-21 11:30:32+00:00,esp32-01,26.89,64.69,450.0,792.0,0.0
2025-11-21 11:31:32+00:00,esp32-01,26.89,64.64,446.0,788.0,0.0
2025-11-21 11:32:42+00:00,esp32-01,26.89,64.38,562.0,825.0,0.0
2025-11-21 11:33:31+00:00,esp32-01,26.88,64.39,555.0,816.0,0.0
2025-11-21 11:34:58+00:00,esp32-01,26.88,64.44,553.0,814.0,0.0
2025-11-21 11:35:31+00:00,esp32-01,26.87,64.46,440.0,776.0,0.0
2025-11-21 11:36:50+00:00,esp32-01,26.87,64.79,443.0,780.0,0.0
2025-11-21 11:37:31+00:00,esp32-01,26.86,64.56,450.0,788.0,0.0
2025-11-21 11:38:39+00:00,esp32-01,26.85,64.33,448.0,786.0,0.0
2025-11-21 11:39:30+00:00,esp32-01,26.85,64.35,448.0,785.0,0.0
2025-11-21 11:40:30+00:00,esp32-01,26.84,64.26,326.0,742.0,0.0
2025-11-21 11:41:30+00:00,esp32-01,26.83,64.44,331.0,747.0,0.0
2025-11-21 11:42:31+00:00,esp32-01,26.83,64.25,213.0,707.0,0.0
2025-11-21 11:43:35+00:00,esp32-01,26.82,64.48,222.0,719.0,0.0
2025-11-21 11:44:29+00:00,esp32-01,26.82,64.21,221.0,718.0,0.0
2025-11-21 11:45:30+00:00,esp32-01,26.82,64.23,220.0,716.0,0.0
2025-11-21 11:46:31+00:00,esp32-01,26.81,64.29,217.0,712.0,0.0
2025-11-21 11:47:40+00:00,esp32-01,26.81,64.26,211.0,706.0,0.0
2025-11-21 11:48:40+00:00,esp32-01,26.81,64.59,217.0,713.0,0.0
2025-11-21 11:49:29+00:00,esp32-01,26.8,64.39,221.0,717.0,0.0
2025-11-21 11:50:29+00:00,esp32-01,26.8,64.57,225.0,722.0,0.0
2025-11-21 11:51:33+00:00,esp32-01,26.8,64.49,221.0,717.0,0.0
2025-11-21 11:52:50+00:00,esp32-01,26.8,64.42,219.0,716.0,0.0
2025-11-21 11:53:30+00:00,esp32-01,26.79,64.46,212.0,707.0,0.0
2025-11-21 11:54:36+00:00,esp32-01,26.79,64.36,208.0,701.0,0.0
2025-11-21 11:55:29+00:00,esp32-01,26.78,64.49,206.0,699.0,0.0
2025-11-21 11:56:59+00:00,esp32-01,26.78,64.4,206.0,699.0,0.0
2025-11-21 11:57:32+00:00,esp32-01,26.78,64.48,205.0,697.0,0.0
2025-11-21 11:59:25+00:00,esp32-01,26.78,64.44,197.0,689.0,0.0
2025-11-21 11:59:28+00:00,esp32-01,26.77,64.45,192.0,682.0,0.0
2025-11-21 12:00:34+00:00,esp32-01,26.77,64.47,199.0,690.0,0.0
2025-11-21 12:01:30+00:00,esp32-01,26.77,64.73,217.0,702.0,0.0
2025-11-21 12:02:31+00:00,esp32-01,26.76,64.87,222.0,707.0,0.0
2025-11-21 12:03:49+00:00,esp32-01,26.76,64.79,231.0,718.0,0.0
2025-11-21 12:04:31+00:00,esp32-01,26.75,64.95,245.0,735.0,0.0
2025-11-21 12:05:53+00:00,esp32-01,26.74,64.9,247.0,737.0,0.0
2025-11-21 12:06:30+00:00,esp32-01,26.74,64.95,247.0,738.0,0.0
2025-11-21 12:07:50+00:00,esp32-01,26.74,64.76,248.0,738.0,0.0
2025-11-21 12:08:28+00:00,esp32-01,26.73,64.79,246.0,737.0,0.0
2025-11-21 12:11:09+00:00,esp32-01,26.73,65.11,242.0,732.0,0.0
2025-11-21 12:11:28+00:00,esp32-01,26.73,65.4,228.0,725.0,0.0
2025-11-21 12:13:30+00:00,esp32-01,26.72,65.74,225.0,722.0,0.0
2025-11-21 12:14:29+00:00,esp32-01,26.72,65.81,214.0,709.0,0.0
2025-11-21 12:15:33+00:00,esp32-01,26.72,66.2,214.0,709.0,0.0
2025-11-21 12:16:29+00:00,esp32-01,26.72,66.24,212.0,707.0,0.0
2025-11-21 12:17:59+00:00,esp32-01,26.72,66.09,209.0,704.0,0.0
2025-11-21 12:18:50+00:00,esp32-01,26.71,66.14,210.0,705.0,0.0
2025-11-21 12:19:29+00:00,esp32-01,26.7,66.68,210.0,704.0,0.0
2025-11-21 12:20:29+00:00,esp32-01,26.7,66.7,212.0,707.0,0.0
2025-11-21 12:21:29+00:00,esp32-01,26.7,66.84,210.0,704.0,0.0
2025-11-21 12:22:29+00:00,esp32-01,26.7,66.55,204.0,697.0,0.0
2025-11-21 12:23:30+00:00,esp32-01,26.7,66.96,207.0,701.0,0.0
2025-11-21 12:24:29+00:00,esp32-01,26.7,66.95,215.0,710.0,0.0
2025-11-21 12:25:30+00:00,esp32-01,26.7,66.92,218.0,714.0,0.0
2025-11-21 12:26:29+00:00,esp32-01,26.71,67.12,222.0,720.0,0.0
2025-11-21 12:27:29+00:00,esp32-01,26.71,67.23,228.0,726.0,0.0
2025-11-21 12:28:29+00:00,esp32-01,26.72,67.34,241.0,738.0,0.0
2025-11-21 12:29:37+00:00,esp32-01,26.72,67.38,253.0,750.0,0.0
2025-11-21 12:30:29+00:00,esp32-01,26.72,67.87,287.0,765.0,0.0
2025-11-21 12:31:33+00:00,esp32-01,26.72,68.22,317.0,778.0,0.0
2025-11-21 12:32:29+00:00,esp32-01,26.72,68.22,347.0,795.0,0.0
2025-11-21 12:33:57+00:00,esp32-01,26.71,68.28,370.0,808.0,0.0
2025-11-21 12:34:29+00:00,esp32-01,26.71,68.23,390.0,818.0,0.0
2025-11-21 12:35:30+00:00,esp32-01,26.7,68.34,414.0,830.0,0.0
2025-11-21 12:36:29+00:00,esp32-01,26.7,68.53,439.0,842.0,0.0
2025-11-21 12:37:57+00:00,esp32-01,26.7,68.64,461.0,853.0,0.0
2025-11-21 12:38:29+00:00,esp32-01,26.7,68.75,478.0,859.0,0.0
2025-11-21 12:39:30+00:00,esp32-01,26.69,68.83,494.0,864.0,0.0
2025-11-21 12:40:29+00:00,esp32-01,26.69,68.95,485.0,861.0,0.0
2025-11-21 12:41:51+00:00,esp32-01,26.69,69.08,480.0,860.0,0.0
2025-11-21 12:42:30+00:00,esp32-01,26.69,69.12,705.0,908.0,0.0
2025-11-21 12:43:55+00:00,esp32-01,26.69,69.05,922.0,956.0,0.0
2025-11-21 12:44:29+00:00,esp32-01,26.68,69.09,1181.0,1011.0,0.0
2025-11-21 12:45:30+00:00,esp32-01,26.68,69.19,1492.0,1074.0,0.0
2025-11-21 12:46:29+00:00,esp32-01,26.67,69.15,1759.0,1130.0,0.0
2025-11-21 12:47:32+00:00,esp32-01,26.67,69.14,2027.0,1186.0,0.0
2025-11-21 12:48:29+00:00,esp32-01,26.66,69.06,2296.0,1243.0,0.0
2025-11-21 12:49:37+00:00,esp32-01,26.65,69.02,2583.0,1302.0,0.0
2025-11-21 12:50:29+00:00,esp32-01,26.65,69.12,2884.0,1363.0,0.0
2025-11-21 12:51:49+00:00,esp32-01,26.64,69.01,3162.0,1421.0,0.0
2025-11-21 12:52:29+00:00,esp32-01,26.63,68.89,3187.0,1425.0,0.0
2025-11-21 12:54:14+00:00,esp32-01,26.63,68.61,2982.0,1381.0,0.0
2025-11-21 12:54:28+00:00,esp32-01,26.62,68.26,2731.0,1328.0,0.0
2025-11-21 12:55:32+00:00,esp32-01,26.62,68.25,2424.0,1266.0,0.0
2025-11-21 12:56:29+00:00,esp32-01,26.62,67.51,2153.0,1209.0,0.0
2025-11-21 12:57:31+00:00,esp32-01,26.61,67.1,1878.0,1151.0,0.0
2025-11-21 12:58:30+00:00,esp32-01,26.6,66.97,1601.0,1092.0,0.0
2025-11-21 12:59:33+00:00,esp32-01,26.6,66.83,1306.0,1030.0,0.0
2025-11-21 13:00:29+00:00,esp32-01,26.58,66.47,992.0,965.0,0.0
2025-11-21 13:01:29+00:00,esp32-01,26.57,66.23,701.0,903.0,0.0
2025-11-21 13:02:51+00:00,esp32-01,26.56,66.27,433.0,844.0,0.0
2025-11-21 13:03:29+00:00,esp32-01,26.55,66.14,407.0,836.0,0.0
2025-11-21 13:05:08+00:00,esp32-01,26.54,66.05,382.0,827.0,0.0
2025-11-21 13:05:28+00:00,esp32-01,26.53,66.04,356.0,816.0,0.0
2025-11-21 13:07:34+00:00,esp32-01,26.51,65.93,326.0,802.0,0.0
2025-11-21 13:08:29+00:00,esp32-01,26.5,66.05,309.0,793.0,0.0
2025-11-21 13:10:18+00:00,esp32-01,26.5,66.19,295.0,786.0,0.0
2025-11-21 13:10:28+00:00,esp32-01,26.49,66.54,286.0,782.0,0.0
2025-11-21 13:11:57+00:00,esp32-01,26.48,66.64,276.0,776.0,0.0
2025-11-21 13:12:30+00:00,esp32-01,26.48,66.66,270.0,772.0,0.0
2025-11-21 13:13:41+00:00,esp32-01,26.47,66.57,263.0,766.0,0.0
2025-11-21 13:14:30+00:00,esp32-01,26.47,66.64,260.0,762.0,0.0
